city_url,province,city,brand,dlrid,shortname,400phone,address,url,updatetime
https://dealer.autohome.com.cn/rizhao/0/62/0/0/1/0/0/0.html,山东,日照,东风悦达起亚,2092547,日照岚之星起亚4S店,400-872-7403,山东省日照市奎山汽车城南昌路与包头路交汇处南100米路东,https://dealer.autohome.com.cn/2092547/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/weifang/0/62/0/0/1/0/0/0.html,山东,潍坊,东风悦达起亚,109125,潍坊华瑞,400-830-5287,山东省潍坊市奎文区潍州路418号（金宝乐园南行2公里路西）,https://dealer.autohome.com.cn/109125/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/weifang/0/62/0/0/1/0/0/0.html,山东,潍坊,东风悦达起亚,124493,诸城盛邦起亚,400-868-8786,山东省诸城市西外环与北外环交叉口路西50米路南,https://dealer.autohome.com.cn/124493/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/jining/0/62/0/0/1/0/0/0.html,山东,济宁,东风悦达起亚,10145,济宁起亚辰鑫店,400-931-4291,济宁市新327国道圣达汽车博览城,https://dealer.autohome.com.cn/10145/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/taian/0/62/0/0/1/0/0/0.html,山东,泰安,东风悦达起亚,2091595,泰安广融起亚4S店,400-830-4497,泰安市泰东路泰山国际汽车城（庞大奔驰南临）,https://dealer.autohome.com.cn/2091595/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/yantai/0/62/0/0/1/0/0/0.html,山东,烟台,东风悦达起亚,2094771,烟台君通起亚,400-872-4044,莱山机场南3公里君通汽车城,https://dealer.autohome.com.cn/2094771/#pvareaid=2113601,2020-02-20 16:55:29
https://dealer.autohome.com.cn/zibo/0/62/0/0/1/0/0/0.html,山东,淄博,东风悦达起亚,2105210,顺诚天弘起亚淄博山泉路店,400-830-5572,山东省淄博市张店区山泉路80-1号,https://dealer.autohome.com.cn/2105210/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/zibo/0/62/0/0/1/0/0/0.html,山东,淄博,东风悦达起亚,14466,顺骋起亚淄博中心路店,400-872-2116,山东淄博市张店区中心路176-1号,https://dealer.autohome.com.cn/14466/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jinan/0/62/0/0/1/0/0/0.html,山东,济南,东风悦达起亚,2093187,山东新贵起亚,400-868-4315,济南市槐荫区西外环路68号匡山汽车大世界东区58号,https://dealer.autohome.com.cn/2093187/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jinan/0/62/0/0/1/0/0/0.html,山东,济南,东风悦达起亚,2895,济南金万通起亚,400-830-6264,济南市槐荫区经十西路3566号（西部汽车主题公园）,https://dealer.autohome.com.cn/2895/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jinan/0/62/0/0/1/0/0/0.html,山东,济南,东风悦达起亚,2911,山东安华汽车,400-830-4737,济南市历城区经十东路33558号,https://dealer.autohome.com.cn/2911/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jinan/0/62/0/0/1/0/0/0.html,山东,济南,东风悦达起亚,2095952,济南金天易起亚,400-872-5122,济南市历城区工业北路95号,https://dealer.autohome.com.cn/2095952/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jinan/0/62/0/0/1/0/0/0.html,山东,济南,东风悦达起亚,122789,山东金万通起亚,400-830-6257,济南市章丘区双山北路与世纪西路交叉口向南200米路西（龙盘山公园南门斜对过）,https://dealer.autohome.com.cn/122789/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/changzhi/0/62/0/0/1/0/0/0.html,山西,长治,东风悦达起亚,123944,长治飞路臣信,400-930-0917,山西省长治西二环路（北寨十字岗南500米路东）,https://dealer.autohome.com.cn/123944/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/qingdao/0/62/0/0/1/0/0/0.html,山东,青岛,东风悦达起亚,11920,青岛韩亚汽车,400-868-4855,青岛市市北区重庆南路157号/黑龙江中路城阳段10号（原罗圈涧收费站处）,https://dealer.autohome.com.cn/11920/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/qingdao/0/62/0/0/1/0/0/0.html,山东,青岛,东风悦达起亚,2017703,青岛瑞亚汽车,400-872-5427,山东省青岛市黄岛区东岳中路（原泰山路357号）,https://dealer.autohome.com.cn/2017703/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/qingdao/0/62/0/0/1/0/0/0.html,山东,青岛,东风悦达起亚,120336,青岛悦祺,400-897-0243,青岛市平度市青岛路477-7号（西关汽车城）,https://dealer.autohome.com.cn/120336/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/qingdao/0/62/0/0/1/0/0/0.html,山东,青岛,东风悦达起亚,120337,钰滨赫汽车,400-897-0242,山东省青岛即墨市经济开发区青威路1050号,https://dealer.autohome.com.cn/120337/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/datong/0/62/0/0/1/0/0/0.html,山西,大同,东风悦达起亚,4100,大同迪捷起亚,400-872-3437,大同市南环路西延段庞大汽车园林广场20号,https://dealer.autohome.com.cn/4100/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/datong/0/62/0/0/1/0/0/0.html,山西,大同,东风悦达起亚,121118,大同胜翔汽车,400-872-9682,山西省大同市开发区汽车城,https://dealer.autohome.com.cn/121118/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/xining/0/62/0/0/1/0/0/0.html,青海,西宁,东风悦达起亚,102668,青海嘉恒起亚4S店,400-897-0662,青海省西宁市城东经济开发区昆仑东路14号（车管所旁）,https://dealer.autohome.com.cn/102668/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/chifeng/0/62/0/0/1/0/0/0.html,内蒙古,赤峰,东风悦达起亚,124395,赤峰大成起亚4S店,400-830-6408,赤峰市红山区桥北物流园区赤锡路130号桥北大成专营店,https://dealer.autohome.com.cn/124395/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/wulanchabu/0/62/0/0/1/0/0/0.html,内蒙古,乌兰察布,东风悦达起亚,69530,声荣汽车,400-866-8827,乌兰察布市208国道新车管所南100米,https://dealer.autohome.com.cn/69530/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/taiyuan/0/62/0/0/1/0/0/0.html,山西,太原,东风悦达起亚,70407,山西福瑞沃汽车,400-860-2054,太原市太榆路1号（太榆路与学府街交汇处西南角）,https://dealer.autohome.com.cn/70407/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/yinchuan/0/62/0/0/1/0/0/0.html,宁夏,银川,东风悦达起亚,10157,东风悦达起亚宁夏天利4S店,400-868-5741,宁夏银川市德胜工业园区中央大道1-1号,https://dealer.autohome.com.cn/10157/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/yinchuan/0/62/0/0/1/0/0/0.html,宁夏,银川,东风悦达起亚,121722,银川恒信国亚4S店,400-872-2647,银川市金凤区工业园宝湖西路创业街西侧,https://dealer.autohome.com.cn/121722/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/yinchuan/0/62/0/0/1/0/0/0.html,宁夏,银川,东风悦达起亚,111238,东风悦达起亚人和店,400-868-7381,宁夏银川德胜工业园区德鑫路,https://dealer.autohome.com.cn/111238/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/baotou/0/62/0/0/1/0/0/0.html,内蒙古,包头,东风悦达起亚,2095668,包头领航,400-872-3297,内蒙古自治区包头市稀土开发区友谊大街34号,https://dealer.autohome.com.cn/2095668/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/tongliao/0/62/0/0/1/0/0/0.html,内蒙古,通辽,东风悦达起亚,104875,通辽市大鹏起亚4S店,400-868-5249,通辽市河西镇瑞丰汽贸物流园L1区,https://dealer.autohome.com.cn/104875/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/fu_zhou/0/62/0/0/1/0/0/0.html,江西,抚州,东风悦达起亚,104872,抚州东之杰,400-830-1473,江西省抚州市迎宾大道东南昌大学对面院内,https://dealer.autohome.com.cn/104872/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/ganzhou/0/62/0/0/1/0/0/0.html,江西,赣州,东风悦达起亚,2020252,赣州环亚4S店,400-868-8221,江西省赣州市南康区龙岭镇赣南汽车城B-10地块32号,https://dealer.autohome.com.cn/2020252/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/shenyang/0/62/0/0/1/0/0/0.html,辽宁,沈阳,东风悦达起亚,124878,沈阳路丰源起亚4S店,400-872-5715,沈阳市浑南西路与胜利大街交汇处200米,https://dealer.autohome.com.cn/124878/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/zhenjiang/0/62/0/0/1/0/0/0.html,江苏,镇江,东风悦达起亚,2095636,丹阳汇通起亚,400-868-6127,丹阳市开发区齐梁路,https://dealer.autohome.com.cn/2095636/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/jian/0/62/0/0/1/0/0/0.html,江西,吉安,东风悦达起亚,2101511,吉安新胜起亚4s店,400-868-5918,江西省吉安市青原区青原大道以南物流汽贸园8号地块,https://dealer.autohome.com.cn/2101511/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/lianyungang/0/62/0/0/1/0/0/0.html,江苏,连云港,东风悦达起亚,116651,连云港悦亚汽车,400-897-0738,江苏省连云港市海州区瀛洲南路236号,https://dealer.autohome.com.cn/116651/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/lianyungang/0/62/0/0/1/0/0/0.html,江苏,连云港,东风悦达起亚,2103381,锦泰起亚,400-872-2101,赣榆区经济技术开发区厦门路1号,https://dealer.autohome.com.cn/2103381/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/yangzhou/0/62/0/0/1/0/0/0.html,江苏,扬州,东风悦达起亚,84284,扬州龙兴,400-872-7681,扬州市江都区仙女镇华山路606号,https://dealer.autohome.com.cn/84284/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/tai_zhou/0/62/0/0/1/0/0/0.html,江苏,泰州,东风悦达起亚,73116,泰州海洋,400-868-0291,江苏省泰州市经济开发区寺巷国际汽车城,https://dealer.autohome.com.cn/73116/#pvareaid=2113601,2020-02-20 16:55:30
https://dealer.autohome.com.cn/suqian/0/62/0/0/1/0/0/0.html,江苏,宿迁,东风悦达起亚,2019009,泗洪苏驰恒基,400-872-2516,泗洪国际汽车城汽车城大街,https://dealer.autohome.com.cn/2019009/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yancheng/0/62/0/0/1/0/0/0.html,江苏,盐城,东风悦达起亚,73840,江苏悦达东方,400-866-7259,盐城市开发区希望大道99号（起亚二工厂对面）,https://dealer.autohome.com.cn/73840/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yancheng/0/62/0/0/1/0/0/0.html,江苏,盐城,东风悦达起亚,4706,江苏悦达嘉华,400-830-5613,盐城市开放大道8号（悦达总厂南）,https://dealer.autohome.com.cn/4706/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yancheng/0/62/0/0/1/0/0/0.html,江苏,盐城,东风悦达起亚,2016056,滨海悦亚4S店,400-868-9044,滨海高速口向北2公里新安大道处（滨海医药产业园对面）,https://dealer.autohome.com.cn/2016056/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yancheng/0/62/0/0/1/0/0/0.html,江苏,盐城,东风悦达起亚,105399,东台悦亚4S店,400-830-6062,江苏省东台市城新区永宁汽车城,https://dealer.autohome.com.cn/105399/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yancheng/0/62/0/0/1/0/0/0.html,江苏,盐城,东风悦达起亚,129535,江苏捷翔,400-872-0892,盐城市盐都区东方汽贸广场开创路2-2号,https://dealer.autohome.com.cn/129535/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/huaian/0/62/0/0/1/0/0/0.html,江苏,淮安,东风悦达起亚,4654,淮安市新兴,400-830-3435,淮安市开发区厦门西路26号,https://dealer.autohome.com.cn/4654/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/suzhou/0/62/0/0/1/0/0/0.html,江苏,苏州,东风悦达起亚,5088,苏州丰丰汽车,400-830-7594,江苏省苏州市高新区国际汽车城浩福路1号,https://dealer.autohome.com.cn/5088/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/suzhou/0/62/0/0/1/0/0/0.html,江苏,苏州,东风悦达起亚,102975,昆山海悦,400-866-2561,昆山中环萧林东路出口向东500米（周市汽车城内）,https://dealer.autohome.com.cn/102975/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/xuzhou/0/62/0/0/1/0/0/0.html,江苏,徐州,东风悦达起亚,2096030,徐州华界起亚,400-897-0232,徐州市铜山区北京南路291-2,https://dealer.autohome.com.cn/2096030/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nantong/0/62/0/0/1/0/0/0.html,江苏,南通,东风悦达起亚,4880,南通嘉华专营店,400-868-8913,南通市港闸区城港路150号（越江路口向西一公里、永兴国际车城对面）,https://dealer.autohome.com.cn/4880/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nantong/0/62/0/0/1/0/0/0.html,江苏,南通,东风悦达起亚,125166,如东起成起亚专营店,400-897-3485,江苏省南通市如东汽车城（国清寺向西380米）,https://dealer.autohome.com.cn/125166/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nantong/0/62/0/0/1/0/0/0.html,江苏,南通,东风悦达起亚,13715,海门宝力起亚,400-868-6043,海门市人民西路1688号,https://dealer.autohome.com.cn/13715/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changzhou/0/62/0/0/1/0/0/0.html,江苏,常州,东风悦达起亚,4055,常州万事达,400-808-0684,薛家镇顺园路88-11号薛家汽车城,https://dealer.autohome.com.cn/4055/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changzhou/0/62/0/0/1/0/0/0.html,江苏,常州,东风悦达起亚,2105216,常州欧派罗起亚,400-618-3392,常州市武进区湖塘镇武进汽车城西南区8号楼,https://dealer.autohome.com.cn/2105216/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/wuxi/0/62/0/0/1/0/0/0.html,江苏,无锡,东风悦达起亚,5157,无锡东方乐通,400-830-2772,无锡市金城东路290号东方汽车新城B10座,https://dealer.autohome.com.cn/5157/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/loudi/0/62/0/0/1/0/0/0.html,湖南,娄底,东风悦达起亚,12047,娄底华新汽车,400-868-3086,湖南省娄底市湘阳路棉纺厂前五十米,https://dealer.autohome.com.cn/12047/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/haikou/0/62/0/0/1/0/0/0.html,海南,海口,东风悦达起亚,12338,海南创亿起亚4S店,400-872-4039,海南省海口市南海大道61号,https://dealer.autohome.com.cn/12338/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/haikou/0/62/0/0/1/0/0/0.html,海南,海口,东风悦达起亚,108659,起亚汽车海口智晨秀英店,400-872-2451,南海大道204号（南海大道与秀英大道交界口秀英高铁站，汽车大世界旁）,https://dealer.autohome.com.cn/108659/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changchun/0/62/0/0/1/0/0/0.html,吉林,长春,东风悦达起亚,118614,吉林同泽,400-830-6317,吉林省长春市经开区浦东路1151号,https://dealer.autohome.com.cn/118614/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changchun/0/62/0/0/1/0/0/0.html,吉林,长春,东风悦达起亚,14057,长春新鸿达起亚4S店,400-830-1587,基隆街与花莲路交汇（西安广场北口直行）,https://dealer.autohome.com.cn/14057/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/chenzhou/0/62/0/0/1/0/0/0.html,湖南,郴州,东风悦达起亚,2027043,鹏洋恒达东风悦达起亚4S,400-868-7798,郴州市苏仙区王仙岭街道郴州大道与京珠高速交汇处东南侧,https://dealer.autohome.com.cn/2027043/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/chenzhou/0/62/0/0/1/0/0/0.html,湖南,郴州,东风悦达起亚,12046,郴州华悦东风悦达起亚4S店,400-872-3972,湖南省郴州市开发区万华路1号,https://dealer.autohome.com.cn/12046/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/sanya/0/62/0/0/1/0/0/0.html,海南,三亚,东风悦达起亚,14091,三亚创元汽车,400-897-0705,三亚市迎宾大道399号,https://dealer.autohome.com.cn/14091/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yiyang/0/62/0/0/1/0/0/0.html,湖南,益阳,东风悦达起亚,66938,益阳晓园华美,400-830-6293,湖南省益阳市赫山区十洲路（赫山农业发展银行旁）,https://dealer.autohome.com.cn/66938/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changde/0/62/0/0/1/0/0/0.html,湖南,常德,东风悦达起亚,125164,常德双星星悦起亚4S店,400-897-0034,湖南省常德市常德大道樟木桥段（中石油加油站以东）,https://dealer.autohome.com.cn/125164/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changde/0/62/0/0/1/0/0/0.html,湖南,常德,东风悦达起亚,12045,常德东亚汽车4S店,400-830-6418,常德市湘西北汽贸城龙港北路（丁玲公园斜对面）,https://dealer.autohome.com.cn/12045/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changde/0/62/0/0/1/0/0/0.html,湖南,常德,东风悦达起亚,2029925,澧县湘北,400-866-1110,湖南省常德市澧县澧州路与十一支交汇处湘北汽车城内,https://dealer.autohome.com.cn/2029925/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/hengyang/0/62/0/0/1/0/0/0.html,湖南,衡阳,东风悦达起亚,66936,湖南衡阳超强,400-830-6468,衡阳市蒸湘区杨柳汽贸城,https://dealer.autohome.com.cn/66936/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/xiangtan/0/62/0/0/1/0/0/0.html,湖南,湘潭,东风悦达起亚,64698,湘潭市九亚,400-872-7682,湘潭市长潭西高速湘潭收费站西侧（湘潭九华示范区）,https://dealer.autohome.com.cn/64698/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nanjing/0/62/0/0/1/0/0/0.html,江苏,南京,东风悦达起亚,121025,南京黄埔起亚,400-866-8336,江苏省南京市玄武区珠江路659号（珠江路上海大众4S店旁）,https://dealer.autohome.com.cn/121025/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nanjing/0/62/0/0/1/0/0/0.html,江苏,南京,东风悦达起亚,2095654,南京德煜,400-866-1994,南京市江宁区东山汽车4S园临麒路23号,https://dealer.autohome.com.cn/2095654/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/nanjing/0/62/0/0/1/0/0/0.html,江苏,南京,东风悦达起亚,64724,南京悦达骏驰,400-868-9510,江苏省南京市浦珠北路133号,https://dealer.autohome.com.cn/64724/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/changsha/0/62/0/0/1/0/0/0.html,湖南,长沙,东风悦达起亚,7266,天润凯达汽车,400-866-1743,湖南省长沙市中南汽车世界物贸路55号,https://dealer.autohome.com.cn/7266/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/enshi/0/62/0/0/1/0/0/0.html,湖北,恩施,东风悦达起亚,72617,恩施宏源起亚汽车,400-868-0872,湖北省恩施市金桂大道133号,https://dealer.autohome.com.cn/72617/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/yichang/0/62/0/0/1/0/0/0.html,湖北,宜昌,东风悦达起亚,2029535,宜都远征,400-866-7331,宜都市姚家店镇姚家店村一组（民富汽车城内）,https://dealer.autohome.com.cn/2029535/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/huanggang/0/62/0/0/1/0/0/0.html,湖北,黄冈,东风悦达起亚,2095723,黄冈道全安,400-868-0443,黄冈市黄州区南湖农场柞舟山,https://dealer.autohome.com.cn/2095723/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/suizhou/0/62/0/0/1/0/0/0.html,湖北,随州,东风悦达起亚,82013,随州-东风悦达起亚4S店,400-872-8715,湖北省随州市经济开发区健民药厂对面,https://dealer.autohome.com.cn/82013/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/xiaogan/0/62/0/0/1/0/0/0.html,湖北,孝感,东风悦达起亚,2067243,孝感元秀起亚汽车,400-618-3725,孝感市孝汉大道7号（东橙科技园）,https://dealer.autohome.com.cn/2067243/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/jingmen/0/62/0/0/1/0/0/0.html,湖北,荆门,东风悦达起亚,2962,荆门大富豪起亚4S店,400-868-4298,湖北省荆门市虎牙关大道2-5号,https://dealer.autohome.com.cn/2962/#pvareaid=2113601,2020-02-20 16:55:31
https://dealer.autohome.com.cn/xiangyang/0/62/0/0/1/0/0/0.html,湖北,襄阳,东风悦达起亚,14059,襄樊金驹汽车,400-830-7004,襄阳市高新区邓城大道东段,https://dealer.autohome.com.cn/14059/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/jingzhou/0/62/0/0/1/0/0/0.html,湖北,荆州,东风悦达起亚,2080504,荆州山野,400-872-7196,经济开发区东方大道强达化学对面悦达起亚4S店,https://dealer.autohome.com.cn/2080504/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhumadian/0/62/0/0/1/0/0/0.html,河南,驻马店,东风悦达起亚,2093640,东风悦达起亚驻马店普泽店,400-868-9921,驻马店市汝河大道与中原大道交叉口北200米路东普泽起亚店,https://dealer.autohome.com.cn/2093640/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/huangshi/0/62/0/0/1/0/0/0.html,湖北,黄石,东风悦达起亚,2100404,黄石市新世界志翔汽车,400-630-8337,黄石市黄金山开发区大棋路273号4S店,https://dealer.autohome.com.cn/2100404/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhoukou/0/62/0/0/1/0/0/0.html,河南,周口,东风悦达起亚,2025581,周口乐达,400-868-1091,周口市川汇区大庆路与太清路交叉口东100米路北,https://dealer.autohome.com.cn/2025581/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/zhoukou/0/62/0/0/1/0/0/0.html,河南,周口,东风悦达起亚,2048614,周口普泽,400-830-8884,周口市川汇区中州路与太昊路交叉口西北角,https://dealer.autohome.com.cn/2048614/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/sanmenxia/0/62/0/0/1/0/0/0.html,河南,三门峡,东风悦达起亚,2092431,三门峡普泽汽车,400-872-5605,河南省三门峡市湖滨区交口乡腾飞汽车城1号,https://dealer.autohome.com.cn/2092431/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/shangqiu/0/62/0/0/1/0/0/0.html,河南,商丘,东风悦达起亚,130048,商丘市铭悦汽车,400-868-0536,商丘市开发区北海路与星林路交汇处南200米路东,https://dealer.autohome.com.cn/130048/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/shangqiu/0/62/0/0/1/0/0/0.html,河南,商丘,东风悦达起亚,14070,商丘佳瑞东风悦达起亚4s店,400-872-1932,商丘市金桥路与民主路交叉口北800米路东,https://dealer.autohome.com.cn/14070/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,2103068,武汉峻能汽车销售有限公司,400-866-7821,武汉经济技术开发区东风大道1588号厂房三,https://dealer.autohome.com.cn/2103068/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,118619,武汉励嘉汽车,400-830-4057,武汉市洪山区和平乡铁机村2号附3号（徐东团结大道与二环线交汇处铁机汽车展销中心内）,https://dealer.autohome.com.cn/118619/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/wuhan/0/62/0/0/1/0/0/0.html,湖北,武汉,东风悦达起亚,11538,武汉悦鼎,400-830-4692,武汉市洪山区南湖大道68号（华中农业大学北门附近）,https://dealer.autohome.com.cn/11538/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/luohe/0/62/0/0/1/0/0/0.html,河南,漯河,东风悦达起亚,2076002,润强起亚,400-872-9464,漯河市源汇区漯舞路与107国道交叉口西600米,https://dealer.autohome.com.cn/2076002/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/nanyang/0/62/0/0/1/0/0/0.html,河南,南阳,东风悦达起亚,2077013,南阳兴源,400-872-5291,南阳市BII路与经13路交叉口（双铺超限站对面泰祥汽车城内）,https://dealer.autohome.com.cn/2077013/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/nanyang/0/62/0/0/1/0/0/0.html,河南,南阳,东风悦达起亚,100630,南阳天翊起亚,400-897-1429,南阳市北京大道北段气象站北500米路东,https://dealer.autohome.com.cn/100630/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/pingdingshan/0/62/0/0/1/0/0/0.html,河南,平顶山,东风悦达起亚,2095284,平顶山广佳起亚,400-961-5901,建设路与许南路交叉口东50米路南,https://dealer.autohome.com.cn/2095284/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xuchang/0/62/0/0/1/0/0/0.html,河南,许昌,东风悦达起亚,121256,许昌正达起亚4S店,400-872-9723,许昌市许由路与延安路交叉路口向东300米路北,https://dealer.autohome.com.cn/121256/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xuchang/0/62/0/0/1/0/0/0.html,河南,许昌,东风悦达起亚,2094851,许昌许润起亚,400-961-4079,许昌市劳动路与北外环交叉口东北角,https://dealer.autohome.com.cn/2094851/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/puyang/0/62/0/0/1/0/0/0.html,河南,濮阳,东风悦达起亚,2077006,濮阳瑞晨,400-872-0057,濮阳市中原路与濮水路交叉口东南角,https://dealer.autohome.com.cn/2077006/#pvareaid=2113601,2020-02-20 16:55:32
https://dealer.autohome.com.cn/xinxiang/0/62/0/0/1/0/0/0.html,河南,新乡,东风悦达起亚,2094569,新乡市佳新,400-868-7996,新乡县新原路与107国道交汇处（107国际汽车物流园）,https://dealer.autohome.com.cn/2094569/#pvareaid=2113601,2020-02-20 16:55:32
